1756402241.7881169,-0.0176145,-0.0065755,1.0116534,0.0020920,-0.0025445,0.0034912,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.7941179,-0.0179522,-0.0065232,1.0116860,0.0020487,-0.0025998,0.0034729,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.8001187,-0.0181861,-0.0065661,1.0117181,0.0019747,-0.0026603,0.0034356,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.8091199,-0.0182857,-0.0067084,1.0117486,0.0018785,-0.0027171,0.0033843,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.8151209,-0.0182395,-0.0069379,1.0117765,0.0017706,-0.0027622,0.0033259,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.8211217,-0.0180571,-0.0072260,1.0118008,0.0016628,-0.0027891,0.0032683,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.8271224,-0.0177666,-0.0075320,1.0118206,0.0015665,-0.0027948,0.0032187,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.8331234,-0.0174103,-0.0078085,1.0118349,0.0014914,-0.0027798,0.0031832,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.8391242,-0.0170377,-0.0080089,1.0118431,0.0014441,-0.0027488,0.0031655,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.8451250,-0.0166976,-0.0080961,1.0118445,0.0014270,-0.0027094,0.0031660,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.8521261,-0.0164315,-0.0080497,1.0118386,0.0014380,-0.0026707,0.0031819,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.8601272,-0.0162681,-0.0078709,1.0118254,0.0014716,-0.0026420,0.0032072,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.8661280,-0.0162200,-0.0075834,1.0118047,0.0015196,-0.0026302,0.0032338,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.8721290,-0.0162832,-0.0072299,1.0117767,0.0015734,-0.0026390,0.0032530,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.8781297,-0.0164390,-0.0068648,1.0117420,0.0016252,-0.0026679,0.0032574,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.8841305,-0.0166572,-0.0065435,1.0117011,0.0016692,-0.0027125,0.0032420,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.8911316,-0.0169011,-0.0063129,1.0116549,0.0017021,-0.0027658,0.0032061,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.8971324,-0.0171319,-0.0062023,1.0116044,0.0017232,-0.0028194,0.0031531,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.9051335,-0.0173145,-0.0062192,1.0115506,0.0017339,-0.0028650,0.0030902,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.9111345,-0.0174214,-0.0063496,1.0114946,0.0017364,-0.0028955,0.0030276,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.9171352,-0.0174361,-0.0065613,1.0114376,0.0017332,-0.0029063,0.0029764,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.9231360,-0.0173561,-0.0068120,1.0113805,0.0017262,-0.0028955,0.0029470,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.9291370,-0.0171934,-0.0070574,1.0113244,0.0017163,-0.0028643,0.0029467,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.9361379,-0.0169735,-0.0072591,1.0112701,0.0017040,-0.0028167,0.0029789,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.9421389,-0.0167320,-0.0073911,1.0112183,0.0016895,-0.0027586,0.0030423,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.9501400,-0.0165094,-0.0074432,1.0111697,0.0016733,-0.0026968,0.0031314,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.9561408,-0.0163447,-0.0074208,1.0111247,0.0016569,-0.0026379,0.0032370,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.9621415,-0.0162695,-0.0073418,1.0110839,0.0016425,-0.0025871,0.0033478,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.9681425,-0.0163018,-0.0072324,1.0110475,0.0016331,-0.0025480,0.0034519,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.9741433,-0.0164436,-0.0071207,1.0110157,0.0016316,-0.0025229,0.0035386,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.9811444,-0.0166788,-0.0070318,1.0109890,0.0016400,-0.0025130,0.0035995,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.9871452,-0.0169758,-0.0069827,1.0109673,0.0016590,-0.0025185,0.0036297,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.9931459,-0.0172915,-0.0069804,1.0109511,0.0016875,-0.0025395,0.0036282,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.0011470,-0.0175776,-0.0070213,1.0109403,0.0017228,-0.0025752,0.0035978,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.0071480,-0.0177884,-0.0070921,1.0109353,0.0017612,-0.0026239,0.0035445,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.0131488,-0.0178877,-0.0071733,1.0109361,0.0017989,-0.0026828,0.0034767,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.0201499,-0.0178556,-0.0072424,1.0109428,0.0018324,-0.0027480,0.0034042,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.0261507,-0.0176920,-0.0072781,1.0109554,0.0018595,-0.0028144,0.0033370,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.0321515,-0.0174179,-0.0072645,1.0109737,0.0018790,-0.0028767,0.0032841,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.0381525,-0.0170725,-0.0071939,1.0109975,0.0018910,-0.0029299,0.0032530,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.0461535,-0.0167082,-0.0070690,1.0110261,0.0018959,-0.0029702,0.0032479,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.0521543,-0.0163823,-0.0069031,1.0110590,0.0018939,-0.0029956,0.0032699,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.0581553,-0.0161478,-0.0067192,1.0110952,0.0018845,-0.0030056,0.0033159,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.0651562,-0.0160450,-0.0065472,1.0111336,0.0018666,-0.0030017,0.0033795,0.0000000,0.0000000,0.0000000,0.0000000
